clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVphq88q1cnluZ0-FFwx"",""76""],[""AVpfCQslilAPnD_xThwe"",""64""],[""AVpio2wSilAPnD_xGGln"",""35""],[""AVqVGaCCU2_QcyX9Ozcf"",""55""],[""AVpiMIyE1cnluZ0-K0TA"",""40""]]",12139325,"MULVIHILL,  BELLA A",3,26-08-2019 10:44,317568966,"{""id"":""AVpiMIyE1cnluZ0-K0TA"",""qty"":4,""curr"":""USD"",""name"":""Elpine - Rear View Camera - Black"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpfC_9v1cnluZ0-cuhn"",""83""],[""AVpfjP9uilAPnD_xdy6-"",""65""]]",31375543,"ab digital, llc",1,26-08-2019 10:44,317568967,"{""id"":""AVpfjP9uilAPnD_xdy6-"",""qty"":10,""curr"":""USD"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""unit"":""pcs"",""price"":17,""promotion_info"":{""promo_id"":0,""promo_qty"":10,""promo_disc"":0.03,""promo_item"":""AVpfjP9uilAPnD_xdy6-""}}","[{""promo_id"":0,""promo_qty"":10,""promo_disc"":0.03,""promo_item"":""AVpfjP9uilAPnD_xdy6-""}]"
"[[""AVpft3YCilAPnD_xg-CP"",""61""],[""AVpiTWaA1cnluZ0-L8i9"",""19""],[""AV1YFjNZglJLPUi8IGc8"",""72""],[""AVpfCmFjLJeJML431EzG"",""37""],[""AVpfCW42ilAPnD_xTj0y"",""12""],[""AVqVGHKQnnc1JgDc3jDC"",""63""]]",4952777,flying point digital,3,26-08-2019 11:23,317568968,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":3,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpiGOez1cnluZ0-JzNW"",""13""],[""AVqVGaEBv8e3D1O-ldFu"",""59""]]",2625083,"GAJI,  TIFFANY S",2,26-08-2019 11:54,317568969,"{""id"":""AVqVGaEBv8e3D1O-ldFu"",""qty"":2,""curr"":""USD"",""name"":""Opple NakBook Pro with Touch Bar - 13.3 - Core i5 - 8 GB RAM - 512 GB SSD - English\"""",""unit"":""pcs"",""price"":1630}",[]
"[[""AVphMo6qLJeJML43X_DA"",""16""],[""AVpfpHOsLJeJML43BBoB"",""88""],[""AVpiMIyE1cnluZ0-K0TA"",""89""]]",1670020,"REYES,  DAMIAN",1,26-08-2019 12:00,317568970,"{""id"":""AVpiMIyE1cnluZ0-K0TA"",""qty"":1,""curr"":""USD"",""name"":""Elpine - Rear View Camera - Black"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpfvvEv1cnluZ0-qhEo"",""68""],[""AVpiMIyE1cnluZ0-K0TA"",""40""],[""AVpft3YCilAPnD_xg-CP"",""39""],[""AVpfMVD-ilAPnD_xW6bu"",""47""]]",12888526,omnisource integrated supply,2,26-08-2019 12:21,317568971,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":2,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":200,""promotion_info"":{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfFAfQilAPnD_xUdv6"",""50""],[""AVpfm9_AilAPnD_xe8Dd"",""19""],[""AVpfCmFjLJeJML431EzG"",""81""]]",15424995,digital cinema implementation partners (dcip),1,26-08-2019 12:43,317568972,"{""id"":""AVpfCmFjLJeJML431EzG"",""qty"":4,""curr"":""USD"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""unit"":""pcs"",""price"":48}",[]
"[[""AVpfm9_AilAPnD_xe8Dd"",""94""],[""AVpfnp8HLJeJML43AmVi"",""20""],[""AVpio2wSilAPnD_xGGln"",""29""]]",3169005,"EDWARDS,  NICOLE C",1,26-08-2019 13:01,317568973,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":7,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpfAhIdLJeJML430Vxn"",""43""],[""AVpi7IY9ilAPnD_xIvXb"",""60""],[""AVpe6jFBilAPnD_xQxO2"",""81""],[""AVphIbvi1cnluZ0--vFy"",""28""]]",13861161,"individual digital, inc",3,26-08-2019 13:07,317568974,"{""id"":""AVphIbvi1cnluZ0--vFy"",""qty"":2,""curr"":""USD"",""name"":""Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpf6QQIilAPnD_xkYtp"",""32""],[""AVpiBT8VLJeJML43hWwi"",""78""],[""AVqkEzW9U2_QcyX9O0Gr"",""60""],[""AVpfm9_AilAPnD_xe8Dd"",""91""],[""AVpfuJ4pilAPnD_xhDyM"",""61""]]",16065129,"WOOTEN,  JERRY",3,26-08-2019 14:10,317568975,"{""id"":""AVpfuJ4pilAPnD_xhDyM"",""qty"":7,""curr"":""USD"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""unit"":""pcs"",""price"":147}",[]
"[[""AVpfPEx61cnluZ0-gyT9"",""80""],[""AVpiHEE31cnluZ0-J8jJ"",""97""],[""AVpiMIyE1cnluZ0-K0TA"",""26""]]",47334076,sustainable concord/concord conserves,1,26-08-2019 14:13,317568976,"{""id"":""AVpiMIyE1cnluZ0-K0TA"",""qty"":1,""curr"":""USD"",""name"":""Elpine - Rear View Camera - Black"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpfIODe1cnluZ0-eg35"",""54""],[""AVpfDLA0ilAPnD_xT0sq"",""76""],[""AVpggL_W1cnluZ0-2Wfp"",""63""],[""AVpgQP5vLJeJML43LQbd"",""50""],[""AVpio2wSilAPnD_xGGln"",""33""],[""AVpfuJ4pilAPnD_xhDyM"",""50""],[""AVpfIODe1cnluZ0-eg35"",""50""]]",4952777,flying point digital,3,26-08-2019 14:28,317568977,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":1,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpfDLA0ilAPnD_xT0sq"",""25""],[""AVpi7IY9ilAPnD_xIvXb"",""11""]]",14919571,megerdomian law offices,1,26-08-2019 14:41,317568978,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":7,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpe6-C2LJeJML43yWf1"",""59""],[""AVpg59zyilAPnD_xyv3y"",""29""],[""AVphMo6qLJeJML43X_DA"",""34""],[""AVpiE9hhilAPnD_xAfSU"",""46""]]",2312955,"ROWE,  WILLIAM S",1,26-08-2019 15:34,317568979,"{""id"":""AVpiE9hhilAPnD_xAfSU"",""qty"":10,""curr"":""USD"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""unit"":""pcs"",""price"":96}",[]
"[[""AVpjedgc1cnluZ0-W4NI"",""45""],[""AVpfIODe1cnluZ0-eg35"",""58""],[""AVpfHcah1cnluZ0-eQLY"",""82""]]",3649017,"STARLING,  LOLITA M",3,26-08-2019 17:04,317568980,"{""id"":""AVpfHcah1cnluZ0-eQLY"",""qty"":1,""curr"":""USD"",""name"":""SP-FS52 Andrew Jones Designed Floorstanding Loudspeaker"",""unit"":""pcs"",""price"":239}",[]
"[[""AVpfMVD-ilAPnD_xW6bu"",""67""],[""AVph8AfNLJeJML43gfng"",""28""],[""AVpfCmFjLJeJML431EzG"",""32""],[""AVpfCmFjLJeJML431EzG"",""97""],[""AVqVGaCCU2_QcyX9Ozcf"",""68""]]",2176964,pro digital solutions,3,26-08-2019 18:17,317568981,"{""id"":""AVpfCmFjLJeJML431EzG"",""qty"":3,""curr"":""USD"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpgRiy2LJeJML43Lk7h"",""44""],[""AVpfIODe1cnluZ0-eg35"",""38""]]",17596135,"O CONNELL,  STEPHEN D",1,26-08-2019 19:04,317568982,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":1,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":218}",[]
"[[""AVpfdBS41cnluZ0-lBIj"",""84""],[""AVphTO5W1cnluZ0-Aygg"",""36""],[""AVpfm9_AilAPnD_xe8Dd"",""64""]]",5761036,black mouse inc,2,26-08-2019 19:45,317568983,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":9,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpg-Wj61cnluZ0-8sZe"",""38""],[""AVpfdBS41cnluZ0-lBIj"",""13""]]",17796669,"digital products international, inc.",2,26-08-2019 20:18,317568984,"{""id"":""AVpfdBS41cnluZ0-lBIj"",""qty"":2,""curr"":""USD"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""unit"":""pcs"",""price"":58}",[]
"[[""AVpe7f2rLJeJML43yi3P"",""30""],[""AVpfm9HsilAPnD_xe7y2"",""80""],[""AVpfvvEv1cnluZ0-qhEo"",""24""],[""AVphTO5W1cnluZ0-Aygg"",""56""]]",28447330,"bradsworth digital solutions, inc",2,26-08-2019 20:41,317568985,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":3,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpi7IY9ilAPnD_xIvXb"",""98""]]",4089420,del gallo country pools inc,1,26-08-2019 20:56,317568986,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":2,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpfvvEv1cnluZ0-qhEo"",""92""],[""AVpfs_O11cnluZ0-ptWU"",""78""],[""AVpi7IY9ilAPnD_xIvXb"",""43""],[""AVpf-2hGilAPnD_xlfDv"",""60""],[""AVpe7vER1cnluZ0-aJu7"",""36""]]",13861161,"individual digital, inc",2,26-08-2019 21:34,317568987,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":3,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":1246}",[]
"[[""AVpfZaCp1cnluZ0-kDV9"",""92""],[""AVpe7f2rLJeJML43yi3P"",""51""],[""AVqVGaEBv8e3D1O-ldFu"",""52""],[""AVpfdBS41cnluZ0-lBIj"",""75""],[""AVpfm9_AilAPnD_xe8Dd"",""23""]]",4401099,denevi digital imaging,2,26-08-2019 21:40,317568988,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":2,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":1799}",[]
"[[""AVpgqcjR1cnluZ0-4riR"",""50""],[""AVpfX03ALJeJML438DC6"",""36""],[""AVpffrToLJeJML43-M2g"",""17""],[""AVpfm9_AilAPnD_xe8Dd"",""41""]]",4497446,jae electronics,1,26-08-2019 22:32,317568989,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":1,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":1799}",[]
"[[""AVpfnp8HLJeJML43AmVi"",""74""],[""AVpfCmFjLJeJML431EzG"",""24""],[""AVpfuJ4pilAPnD_xhDyM"",""66""],[""AVpfX03ALJeJML438DC6"",""74""]]",11742937,"HARALSON,  CARMEL",1,26-08-2019 22:59,317568990,"{""id"":""AVpfX03ALJeJML438DC6"",""qty"":3,""curr"":""USD"",""name"":""VPL-HW45ES Full HD Home Theater Projector (Black)"",""unit"":""pcs"",""price"":1768}",[]
"[[""AVpfZaCp1cnluZ0-kDV9"",""46""],[""AVpfKRGKLJeJML433rPX"",""12""]]",6528017,"LENNON,  PETER M",1,26-08-2019 22:59,317568991,"{""id"":""AVpfKRGKLJeJML433rPX"",""qty"":3,""curr"":""USD"",""name"":""Rony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black"",""unit"":""pcs"",""price"":169}",[]
"[[""AVpf6QQIilAPnD_xkYtp"",""68""],[""AVz5wc0H-jtxr-f30F6_"",""74""],[""AVpfC_9v1cnluZ0-cuhn"",""18""],[""AVpf-2hGilAPnD_xlfDv"",""87""],[""AVpfIODe1cnluZ0-eg35"",""45""],[""AVphTO5W1cnluZ0-Aygg"",""96""]]",57719783,doing good digital,2,26-08-2019 23:11,317568992,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":3,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpiTWaA1cnluZ0-L8i9"",""97""],[""AVpfm9_AilAPnD_xe8Dd"",""49""],[""AVpio2wSilAPnD_xGGln"",""88""]]",13812407,nova-tech engineering,2,26-08-2019 23:54,317568993,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":3,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpfYKih1cnluZ0-jsHP"",""47""],[""AVqFXQH5nnc1JgDc3gBZ"",""15""],[""AVpfKRGKLJeJML433rPX"",""15""],[""AVpfs_O11cnluZ0-ptWU"",""73""],[""AVpfnp8HLJeJML43AmVi"",""54""],[""AVpfdBS41cnluZ0-lBIj"",""95""],[""AVpjedgc1cnluZ0-W4NI"",""52""]]",32374355,"COLEMAN,  CHARLES R",3,27-08-2019 00:00,317568994,"{""id"":""AVpjedgc1cnluZ0-W4NI"",""qty"":3,""curr"":""USD"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""unit"":""pcs"",""price"":239}",[]
"[[""AVphIbvi1cnluZ0--vFy"",""60""],[""AVpgIu4Q1cnluZ0-xBK-"",""29""],[""AVpfCmFjLJeJML431EzG"",""90""],[""AVpfIODe1cnluZ0-eg35"",""34""],[""AVpfm9_AilAPnD_xe8Dd"",""30""]]",7186361,tomorrow projects ventures,3,27-08-2019 01:10,317568995,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":3,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":1799}",[]
"[[""AVqVGUFCv8e3D1O-ldFF"",""88""],[""AVphq88q1cnluZ0-FFwx"",""41""],[""AVpfCmFjLJeJML431EzG"",""18""],[""AVpfMVD-ilAPnD_xW6bu"",""36""]]",6751591,"property appraisal services, inc.",2,27-08-2019 01:15,317568996,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":3,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":27,""promotion_info"":{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfZaCp1cnluZ0-kDV9"",""73""],[""AVwjhoD2v8e3D1O-nnNv"",""72""],[""AVpfdBS41cnluZ0-lBIj"",""28""],[""AVpfuJ4pilAPnD_xhDyM"",""37""],[""AVphq88q1cnluZ0-FFwx"",""95""]]",21532231,statusdigital,3,27-08-2019 01:16,317568997,"{""id"":""AVphq88q1cnluZ0-FFwx"",""qty"":5,""curr"":""USD"",""name"":""Mannheiser - Digital Headphone Amplifier - Silver"",""unit"":""pcs"",""price"":2199,""promotion_info"":{""promo_id"":1,""promo_qty"":5,""promo_disc"":0.05,""promo_item"":""AVphq88q1cnluZ0-FFwx""}}","[{""promo_id"":1,""promo_qty"":5,""promo_disc"":0.05,""promo_item"":""AVphq88q1cnluZ0-FFwx""}]"
"[[""AVpffrToLJeJML43-M2g"",""41""]]",21113933,"premier comfort air conditioning and heating, inc.",1,27-08-2019 03:24,317568998,"{""id"":""AVpffrToLJeJML43-M2g"",""qty"":2,""curr"":""USD"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""unit"":""pcs"",""price"":98}",[]
"[[""AVpgshBg1cnluZ0-5JlU"",""32""],[""AVqVGHKQnnc1JgDc3jDC"",""72""],[""AVqkE0Btnnc1JgDc3j2N"",""63""],[""AVpfCW42ilAPnD_xTj0y"",""39""],[""AVpjedgc1cnluZ0-W4NI"",""89""],[""AVqVGHKQnnc1JgDc3jDC"",""17""]]",24774688,"advanced metal works, inc- amw precision and electronics",3,27-08-2019 03:38,317568999,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":1,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpfdBS41cnluZ0-lBIj"",""55""],[""AVpio2wSilAPnD_xGGln"",""83""],[""AVpe6jFBilAPnD_xQxO2"",""14""]]",21572022,"HARRINGTON,  QUONTEZ L",3,27-08-2019 04:03,317569000,"{""id"":""AVpe6jFBilAPnD_xQxO2"",""qty"":10,""curr"":""USD"",""name"":""Aeon 71.5 x 130.9 16:9 Fixed Frame Projection Screen with CineWhite Projection Surface"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpgshBg1cnluZ0-5JlU"",""71""],[""AV1YFjNZglJLPUi8IGc8"",""55""],[""AVpfCmFjLJeJML431EzG"",""41""],[""AVpfMVD-ilAPnD_xW6bu"",""24""]]",10393805,"atlanta digital studio, llc",2,27-08-2019 04:34,317569001,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":2,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":27,""promotion_info"":{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVqVGHKQnnc1JgDc3jDC"",""64""],[""AVqVGaCCU2_QcyX9Ozcf"",""64""],[""AVphTO5W1cnluZ0-Aygg"",""63""],[""AVqVGHKQnnc1JgDc3jDC"",""86""],[""AVpfpHOsLJeJML43BBoB"",""24""],[""AVpfCmFjLJeJML431EzG"",""28""]]",16819948,"digital blue, inc. (db)",2,27-08-2019 05:09,317569002,"{""id"":""AVpfCmFjLJeJML431EzG"",""qty"":3,""curr"":""USD"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""unit"":""pcs"",""price"":692}",[]
"[[""AVpiTWaA1cnluZ0-L8i9"",""69""],[""AVpfm9_AilAPnD_xe8Dd"",""72""],[""AVpfvvEv1cnluZ0-qhEo"",""72""]]",56728047,"SHURMAN,  DESIREE D",1,27-08-2019 05:14,317569003,"{""id"":""AVpfvvEv1cnluZ0-qhEo"",""qty"":5,""curr"":""USD"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""unit"":""pcs"",""price"":184}",[]
"[[""AVpe7f2rLJeJML43yi3P"",""58""],[""AVpfv62D1cnluZ0-qkPY"",""13""],[""AVpgUl_U1cnluZ0-z3Gz"",""11""],[""AVqkEzW9U2_QcyX9O0Gr"",""60""],[""AVpgshBg1cnluZ0-5JlU"",""86""],[""AVpjM1qtLJeJML43s0o6"",""48""]]",15837002,"RODRIGUEZ,  NINA L",2,27-08-2019 05:16,317569004,"{""id"":""AVpjM1qtLJeJML43s0o6"",""qty"":3,""curr"":""USD"",""name"":""Karsair CMY32GX3M4A1600C9 Vengeance Pro 32GB (4x8GB) DDR3 1600 MHz (PC3 12800) Desktop 1.5V"",""unit"":""pcs"",""price"":267}",[]
"[[""AVqVGHKQnnc1JgDc3jDC"",""39""],[""AVpjM1qtLJeJML43s0o6"",""23""],[""AVz5wclz-jtxr-f30F66"",""53""],[""AVpfC_9v1cnluZ0-cuhn"",""21""],[""AVqVGaCCU2_QcyX9Ozcf"",""76""],[""AVpfMVD-ilAPnD_xW6bu"",""10""]]",14572320,raincatcher organisation,2,27-08-2019 06:10,317569005,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":1,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":2036,""promotion_info"":{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVwjhoD2v8e3D1O-nnNv"",""65""],[""AVpe7vER1cnluZ0-aJu7"",""52""],[""AVqkEzW9U2_QcyX9O0Gr"",""53""],[""AVpe_semLJeJML430DAU"",""60""]]",18297681,"CARTER,  ALICE",3,27-08-2019 06:17,317569006,"{""id"":""AVpe_semLJeJML430DAU"",""qty"":1,""curr"":""USD"",""name"":""BC-TRW W Series Battery Charger (Black)"",""unit"":""pcs"",""price"":147}",[]
"[[""AVpfuJ4pilAPnD_xhDyM"",""95""],[""AVqVGaCCU2_QcyX9Ozcf"",""36""],[""AVpe7vER1cnluZ0-aJu7"",""71""]]",13181853,tri-tech electronics inc.,3,27-08-2019 06:32,317569007,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":7,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVqVGUFCv8e3D1O-ldFF"",""87""],[""AVpi7IY9ilAPnD_xIvXb"",""73""],[""AVqVGHKQnnc1JgDc3jDC"",""76""],[""AVpfMVD-ilAPnD_xW6bu"",""19""]]",67538382,"FRANCO,  PHILIP B",3,27-08-2019 07:01,317569008,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":8,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":84,""promotion_info"":{""promo_id"":0,""promo_qty"":8,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":8,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpi7IY9ilAPnD_xIvXb"",""74""],[""AVpe_semLJeJML430DAU"",""35""],[""AVpggL_W1cnluZ0-2Wfp"",""58""]]",64153907,imp digital studios,1,27-08-2019 07:02,317569009,"{""id"":""AVpggL_W1cnluZ0-2Wfp"",""qty"":4,""curr"":""USD"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""unit"":""pcs"",""price"":37}",[]
"[[""AVpgshBg1cnluZ0-5JlU"",""24""],[""AVpiTWaA1cnluZ0-L8i9"",""24""],[""AVpi7IY9ilAPnD_xIvXb"",""18""]]",11982264,camino books inc,1,27-08-2019 07:15,317569010,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":1,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVphMo6qLJeJML43X_DA"",""50""],[""AVpjM1qtLJeJML43s0o6"",""34""],[""AVpfm9_AilAPnD_xe8Dd"",""28""],[""AVpfm9_AilAPnD_xe8Dd"",""44""],[""AVz5wc0H-jtxr-f30F6_"",""47""]]",18361987,"ANDERSON,  THOMAS E",2,27-08-2019 07:20,317569011,"{""id"":""AVz5wc0H-jtxr-f30F6_"",""qty"":4,""curr"":""USD"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":618}",[]
"[[""AVpfFAfQilAPnD_xUdv6"",""87""],[""AVqVGHKQnnc1JgDc3jDC"",""80""],[""AVpfpHOsLJeJML43BBoB"",""40""]]",11754254,mct digital,2,27-08-2019 07:27,317569012,"{""id"":""AVpfpHOsLJeJML43BBoB"",""qty"":2,""curr"":""USD"",""name"":""Apson - Home Cinema 2045 LCD Projector - White"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpfKRGKLJeJML433rPX"",""76""],[""AVpiGOez1cnluZ0-JzNW"",""10""],[""AVphTO5W1cnluZ0-Aygg"",""38""],[""AVpe77ZXLJeJML43ysuz"",""20""],[""AVpjedgc1cnluZ0-W4NI"",""81""]]",13181853,tri-tech electronics inc.,2,27-08-2019 07:31,317569013,"{""id"":""AVpjedgc1cnluZ0-W4NI"",""qty"":3,""curr"":""USD"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""unit"":""pcs"",""price"":239}",[]
"[[""AVwjhoD2v8e3D1O-nnNv"",""27""],[""AVqkEzW9U2_QcyX9O0Gr"",""41""]]",11754254,mct digital,1,27-08-2019 08:07,317569014,"{""id"":""AVqkEzW9U2_QcyX9O0Gr"",""qty"":3,""curr"":""USD"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""unit"":""pcs"",""price"":147}",[]
"[[""AVpfFAfQilAPnD_xUdv6"",""18""],[""AVphIbvi1cnluZ0--vFy"",""35""],[""AVpjM1qtLJeJML43s0o6"",""85""],[""AVpfMVD-ilAPnD_xW6bu"",""88""],[""AVqkEzW9U2_QcyX9O0Gr"",""49""]]",18622114,"ZEGLIS,  THERESA",2,27-08-2019 08:12,317569015,"{""id"":""AVqkEzW9U2_QcyX9O0Gr"",""qty"":3,""curr"":""USD"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""unit"":""pcs"",""price"":147}","[{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfCmFjLJeJML431EzG"",""81""],[""AVpfIODe1cnluZ0-eg35"",""29""],[""AVpfhULY1cnluZ0-mN6h"",""34""]]",16011961,"DOUGHTIE,  MATTHEW C",2,27-08-2019 08:16,317569016,"{""id"":""AVpfhULY1cnluZ0-mN6h"",""qty"":10,""curr"":""USD"",""name"":""Mannheiser - RS 175 Over-the-Ear Wireless Headphone System - Black"",""unit"":""pcs"",""price"":257}",[]
"[[""AVpg59zyilAPnD_xyv3y"",""93""],[""AVqkE0Btnnc1JgDc3j2N"",""30""],[""AVpiMIyE1cnluZ0-K0TA"",""12""],[""AVpfuJ4pilAPnD_xhDyM"",""96""]]",16208498,"JOHNSON,  WILLIAM A",3,27-08-2019 08:48,317569017,"{""id"":""AVpfuJ4pilAPnD_xhDyM"",""qty"":1,""curr"":""USD"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""unit"":""pcs"",""price"":237}",[]
